,Baja_cliente,Género,Jubilado,Pareja,Hijos,Meses_de_Contrato,Servicio_Telefónico,Multi_Lineas,Servicio_Internet,Seguridad_Online,Servicio_de_Backup,Proteccion_de_Dispositivo,Soporte_Tecnico_Full,Stream_TV,Stream_Movies,Contrato,Factura_Online,Forma_de_Pago,Tarifa_Mensual_Cliente,Total_Tarifas_Cliente,Tarifa_por_Dia
3067,0,Masculino,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Mensual,1,Factura por correo,54.75,445.85,1.825
3068,0,Masculino,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,24.85,955.75,0.8283333333333334
3069,0,Masculino,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,Anual,1,Tarjeta de crédito (automático),117.2,8035.95,3.9066666666666667
3070,1,Femenino,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.75,706.6,2.4916666666666667
3071,1,Masculino,1,0,0,19,1,1,Fiber optic,0,0,1,0,0,0,Mensual,1,Factura electrónica,79.85,1471.75,2.6616666666666666
3072,0,Masculino,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Mensual,0,Factura por correo,64.95,547.8,2.165
3073,1,Femenino,0,1,0,7,1,0,Fiber optic,0,0,1,0,1,0,Mensual,1,Factura electrónica,86.25,587.1,2.875
3074,1,Masculino,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Factura electrónica,101.3,4113.1,3.3766666666666665
3075,1,Masculino,0,1,0,3,1,1,Fiber optic,0,0,0,1,0,0,Mensual,1,Débito automático,79.65,251.75,2.6550000000000002
3076,,Femenino,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,79.0,303.15,2.6333333333333333
3077,0,Masculino,0,0,1,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.85,19.85,0.6616666666666667
3078,0,Femenino,1,1,1,28,0,0,DSL,0,1,0,0,0,1,Anual,1,Factura electrónica,39.1,1096.6,1.3033333333333335
3079,0,Masculino,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.55,521.35,2.3183333333333334
3080,0,Masculino,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Bianual,1,Débito automático,82.3,5980.55,2.743333333333333
3081,0,Femenino,0,0,1,7,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.05,96.8,0.6683333333333333
3082,0,Femenino,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Bianual,1,Débito automático,79.4,5071.9,2.646666666666667
3083,0,Femenino,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Bianual,1,Tarjeta de crédito (automático),72.6,4084.35,2.42
3084,0,Masculino,0,1,0,15,1,1,Fiber optic,0,0,1,1,1,1,Mensual,1,Factura electrónica,103.45,1539.8,3.4483333333333333
3085,0,Femenino,0,0,0,56,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,19.55,1080.55,0.6516666666666667
3086,0,Masculino,0,0,0,9,1,1,Fiber optic,1,0,0,0,0,0,Mensual,1,Factura electrónica,81.15,784.45,2.705
3087,0,Masculino,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,75.4,1189.4,2.5133333333333336
3088,0,Masculino,0,1,1,69,1,0,No,0,0,0,0,0,0,Anual,1,Tarjeta de crédito (automático),20.55,1403.1,0.685
3089,0,Femenino,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Débito automático,114.9,7843.55,3.83
3090,0,Masculino,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Bianual,1,Débito automático,75.15,3822.45,2.5050000000000003
3091,1,Masculino,0,1,0,53,1,1,Fiber optic,1,0,1,0,0,1,Mensual,0,Factura electrónica,93.9,5029.2,3.1300000000000003
3092,0,Masculino,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Mensual,0,Factura electrónica,35.75,389.8,1.1916666666666667
3093,0,Femenino,0,0,1,26,0,0,DSL,0,0,1,0,0,0,Mensual,1,Factura por correo,29.8,786.5,0.9933333333333334
3094,0,Femenino,0,0,0,16,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),19.35,295.55,0.645
3095,0,Femenino,0,1,0,70,0,0,DSL,1,0,1,1,0,1,Bianual,1,Débito automático,49.85,3370.2,1.6616666666666666
3096,0,Masculino,0,1,0,72,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.4,1710.9,0.8466666666666666
3097,1,Femenino,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Mensual,1,Débito automático,98.9,1120.95,3.296666666666667
3098,0,Masculino,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Mensual,1,Factura por correo,50.3,846.8,1.6766666666666665
3099,1,Masculino,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Mensual,1,Factura electrónica,50.75,50.75,1.6916666666666667
3100,0,Femenino,0,0,0,10,1,0,No,0,0,0,0,0,0,Anual,1,Factura por correo,19.8,198.25,0.66
3101,0,Masculino,0,0,0,7,1,0,DSL,0,0,0,0,1,0,Mensual,0,Factura por correo,54.85,370.4,1.8283333333333334
3102,1,Masculino,0,1,1,68,1,1,DSL,0,1,1,1,0,1,Anual,1,Débito automático,75.8,5293.95,2.5266666666666664
3103,0,Masculino,0,1,1,13,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.0,218.55,0.6666666666666666
3104,0,Femenino,1,1,0,70,1,1,Fiber optic,0,1,0,1,1,1,Anual,1,Débito automático,105.55,7195.35,3.518333333333333
3105,1,Masculino,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Mensual,1,Factura electrónica,34.5,279.25,1.15
3106,0,Femenino,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Mensual,0,Tarjeta de crédito (automático),55.8,300.4,1.8599999999999999
3107,0,Femenino,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Mensual,1,Factura por correo,55.55,551.3,1.8516666666666666
3108,1,Masculino,1,0,0,19,1,1,Fiber optic,1,0,0,0,1,0,Mensual,1,Factura electrónica,90.6,1660,3.02
3109,0,Femenino,0,0,0,39,1,0,DSL,0,0,0,1,0,1,Anual,0,Factura electrónica,59.3,2209.15,1.9766666666666666
3110,0,Masculino,0,0,0,20,1,0,Fiber optic,1,1,1,1,1,1,Mensual,1,Débito automático,108.2,2203.7,3.606666666666667
3111,0,Masculino,1,1,1,20,1,0,Fiber optic,1,0,1,1,0,1,Anual,0,Tarjeta de crédito (automático),94.3,1818.3,3.143333333333333
3112,0,Masculino,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),64.95,4546,2.165
3113,0,Femenino,0,0,0,62,1,1,No,0,0,0,0,0,0,Bianual,1,Tarjeta de crédito (automático),25.8,1563.95,0.86
3114,0,Femenino,0,0,1,24,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,19.75,498.1,0.6583333333333333
3115,0,Masculino,0,1,0,21,1,0,DSL,0,0,0,0,1,0,Mensual,0,Débito automático,54.6,1125.2,1.82
3116,1,Femenino,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.65,142.35,2.355
3117,0,Femenino,0,1,1,48,1,0,DSL,1,0,1,1,1,0,Anual,0,Débito automático,69.7,3023.65,2.3233333333333333
3118,0,Masculino,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Mensual,0,Factura por correo,74.35,533.6,2.478333333333333
3119,1,Masculino,0,0,0,1,1,1,DSL,0,0,1,0,0,0,Mensual,0,Factura electrónica,54.35,54.35,1.8116666666666668
3120,0,Femenino,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,Anual,1,Débito automático,108.95,5718.2,3.631666666666667
3121,1,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),55.0,55,1.8333333333333333
3122,0,Femenino,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Mensual,0,Factura por correo,49.85,1336.15,1.6616666666666666
3123,0,Femenino,0,1,1,56,1,0,Fiber optic,0,0,0,0,1,1,Anual,0,Débito automático,88.9,4968,2.9633333333333334
3124,1,Masculino,0,1,1,67,1,1,DSL,1,0,1,0,1,1,Bianual,1,Factura electrónica,79.7,5293.4,2.6566666666666667
3125,0,Femenino,0,0,0,17,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),20.05,337.9,0.6683333333333333
3126,0,Masculino,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Débito automático,75.6,1395.05,2.52
3127,0,Masculino,1,0,0,37,0,0,DSL,0,1,1,0,0,0,Mensual,0,Factura electrónica,36.65,1315,1.2216666666666667
3128,1,Femenino,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,1,Mensual,1,Débito automático,114.5,4527.45,3.816666666666667
3129,0,Masculino,0,0,0,48,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),20.15,982.95,0.6716666666666666
3130,1,Masculino,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,44.4,44.4,1.48
3131,0,Masculino,0,1,0,8,1,0,No,0,0,0,0,0,0,Mensual,1,Débito automático,19.55,161.15,0.6516666666666667
3132,0,Femenino,0,0,0,50,1,0,Fiber optic,0,1,0,1,1,1,Bianual,1,Factura por correo,100.2,5038.45,3.3400000000000003
3133,0,Femenino,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura por correo,24.9,24.9,0.83
3134,0,Masculino,0,1,1,0,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.75,,0.8583333333333333
3135,1,Masculino,1,0,0,6,1,0,Fiber optic,1,0,0,0,1,0,Mensual,1,Débito automático,85.15,503.6,2.8383333333333334
3136,0,Masculino,0,0,0,56,1,0,DSL,0,1,0,1,1,1,Anual,1,Débito automático,75.75,4284.65,2.525
3137,1,Femenino,0,1,1,14,1,1,Fiber optic,0,1,0,0,0,1,Mensual,1,Débito automático,90.9,1259,3.0300000000000002
3138,0,Masculino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,44.75,44.75,1.4916666666666667
3139,0,Masculino,0,0,0,34,1,1,Fiber optic,1,1,1,1,1,1,Anual,0,Tarjeta de crédito (automático),116.25,3899.05,3.875
3140,0,Masculino,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),114.05,8468.2,3.8016666666666667
3141,0,Masculino,0,1,1,32,1,0,Fiber optic,1,1,0,0,0,1,Anual,1,Factura electrónica,90.8,3023.85,3.0266666666666664
3142,0,Masculino,0,0,0,17,1,0,No,0,0,0,0,0,0,Anual,1,Factura por correo,20.5,365.8,0.6833333333333333
3143,0,Masculino,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Bianual,1,Débito automático,105.25,7173.15,3.5083333333333333
3144,0,Femenino,0,0,0,47,1,1,DSL,1,0,1,1,0,0,Bianual,1,Factura por correo,65.0,2879.9,2.1666666666666665
3145,1,Femenino,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Factura electrónica,94.45,1511.2,3.1483333333333334
3146,0,Masculino,0,1,1,44,1,0,DSL,0,1,0,1,0,0,Mensual,1,Débito automático,54.9,2549.1,1.8299999999999998
3147,0,Femenino,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Bianual,1,Factura electrónica,105.5,7544,3.5166666666666666
3148,1,Masculino,0,1,0,3,1,0,No,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),20.55,51.15,0.685
3149,0,Masculino,0,0,0,22,1,0,Fiber optic,0,1,1,1,0,1,Mensual,1,Débito automático,94.95,2142.8,3.165
3150,1,Masculino,0,0,0,23,1,1,Fiber optic,0,0,1,1,1,1,Mensual,1,Factura por correo,104.05,2470.1,3.4683333333333333
3151,0,Masculino,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),114.75,7842.3,3.825
3152,0,Femenino,0,0,0,3,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.25,71.2,0.675
3153,0,Masculino,0,0,0,44,1,0,Fiber optic,1,1,1,0,1,1,Anual,1,Factura electrónica,106.05,4510.8,3.5349999999999997
3154,0,Masculino,1,0,0,5,1,0,Fiber optic,0,1,0,0,0,1,Mensual,1,Factura electrónica,85.55,408.5,2.8516666666666666
3155,0,Masculino,0,0,0,4,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,19.85,63,0.6616666666666667
3156,0,Femenino,0,0,0,4,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.15,84.5,0.6716666666666666
3157,1,Femenino,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Mensual,1,Factura electrónica,63.6,155.65,2.12
3158,0,Masculino,0,0,0,54,1,0,Fiber optic,1,0,1,0,1,0,Mensual,0,Factura por correo,89.8,4667,2.993333333333333
3159,0,Masculino,0,0,0,14,1,1,No,0,0,0,0,0,0,Anual,1,Tarjeta de crédito (automático),24.8,321.7,0.8266666666666667
3160,1,Femenino,0,0,0,25,1,0,DSL,1,1,1,1,1,0,Anual,0,Factura por correo,74.3,1863.8,2.4766666666666666
3161,1,Femenino,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Mensual,1,Factura electrónica,78.05,2135.5,2.6016666666666666
3162,1,Femenino,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.5,74.5,2.4833333333333334
3163,0,Femenino,1,1,0,12,1,0,DSL,1,0,1,1,1,1,Anual,1,Factura electrónica,79.2,943.85,2.64
3164,0,Masculino,0,1,1,13,1,0,DSL,0,1,1,1,0,0,Mensual,0,Débito automático,61.8,750.1,2.06
3165,0,Masculino,0,1,1,69,1,1,Fiber optic,0,0,0,1,1,1,Bianual,1,Factura electrónica,99.35,6856.45,3.3116666666666665
3166,0,Femenino,0,0,1,35,1,1,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,50.15,1655.35,1.6716666666666666
3167,0,Masculino,0,1,1,64,1,1,Fiber optic,0,0,1,0,0,1,Anual,0,Tarjeta de crédito (automático),90.25,5629.15,3.0083333333333333
3168,1,Femenino,0,1,0,21,1,1,Fiber optic,1,0,1,0,1,1,Mensual,1,Débito automático,104.4,2200.25,3.48
3169,1,Masculino,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,93.85,196.75,3.128333333333333
3170,0,Femenino,0,0,0,20,1,0,No,0,0,0,0,0,0,Anual,1,Tarjeta de crédito (automático),19.35,433.75,0.645
3171,0,Masculino,0,0,0,26,1,0,DSL,0,0,0,1,0,0,Mensual,0,Débito automático,49.15,1237.3,1.6383333333333332
3172,1,Masculino,0,0,0,3,0,0,DSL,0,1,0,1,0,0,Mensual,1,Factura por correo,36.85,108.7,1.2283333333333333
3173,0,Femenino,0,0,1,4,1,1,No,0,0,0,0,0,0,Mensual,1,Factura por correo,25.45,84.2,0.8483333333333333
3174,0,Femenino,0,1,1,7,1,0,DSL,1,1,1,1,1,0,Mensual,1,Factura electrónica,75.7,554.05,2.5233333333333334
3175,1,Masculino,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,44.65,74.9,1.4883333333333333
3176,1,Masculino,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,101.0,4680.05,3.3666666666666667
3177,,Masculino,0,1,1,62,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Débito automático,115.55,7159.05,3.8516666666666666
3178,1,Femenino,0,1,1,5,1,0,Fiber optic,0,0,0,1,1,0,Mensual,1,Factura electrónica,85.75,470.95,2.8583333333333334
3179,0,Femenino,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Mensual,0,Factura electrónica,36.25,374,1.2083333333333333
3180,1,Femenino,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Factura electrónica,74.3,940.35,2.4766666666666666
3181,0,Femenino,0,1,0,71,1,1,No,0,0,0,0,0,0,Bianual,0,Débito automático,24.75,1836.9,0.825
3182,0,Femenino,0,0,0,42,1,1,DSL,1,1,0,0,0,0,Anual,1,Débito automático,60.15,2421.6,2.005
3183,0,Masculino,0,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito (automático),99.3,918.75,3.31
3184,1,Masculino,0,1,0,61,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,105.55,6281.45,3.518333333333333
3185,0,Masculino,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),71.3,157.75,2.3766666666666665
3186,0,Masculino,0,1,1,60,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Débito automático,74.35,4453.3,2.478333333333333
3187,0,Femenino,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),50.65,1905.4,1.6883333333333332
3188,0,Masculino,0,1,1,15,1,0,No,0,0,0,0,0,0,Anual,1,Factura por correo,19.5,239.75,0.65
3189,0,Masculino,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,43.9,278.4,1.4633333333333334
3190,0,Femenino,0,0,0,15,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,19.6,331.6,0.6533333333333334
3191,0,Femenino,0,1,0,61,1,1,Fiber optic,0,0,0,1,1,1,Anual,0,Débito automático,101.15,6383.9,3.371666666666667
3192,0,Femenino,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Mensual,1,Débito automático,49.6,962.9,1.6533333333333333
3193,0,Masculino,0,0,0,59,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.0,1510.5,0.8333333333333334
3194,0,Masculino,0,0,1,30,0,0,DSL,0,0,0,0,1,1,Mensual,1,Factura electrónica,44.5,1307.8,1.4833333333333334
3195,0,Masculino,1,1,0,62,1,1,Fiber optic,0,1,0,0,0,1,Mensual,1,Débito automático,89.8,5629.55,2.993333333333333
3196,1,Masculino,0,1,1,2,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,19.85,35.9,0.6616666666666667
3197,0,Femenino,0,0,0,18,1,0,Fiber optic,0,1,1,0,0,0,Mensual,0,Factura electrónica,77.8,1358.6,2.5933333333333333
3198,0,Femenino,1,1,0,20,1,0,DSL,0,1,0,0,0,1,Mensual,1,Factura electrónica,60.0,1259.35,2.0
3199,,Masculino,0,0,0,4,1,0,DSL,0,0,0,1,1,0,Mensual,1,Factura electrónica,61.3,249.4,2.0433333333333334
3200,0,Masculino,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Mensual,1,Débito automático,48.65,235.2,1.6216666666666666
3201,1,Femenino,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Mensual,1,Factura electrónica,84.3,3588.4,2.81
3202,,Femenino,0,0,0,10,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,100.6,1060.2,3.353333333333333
3203,0,Femenino,0,1,1,0,0,0,DSL,1,0,1,1,1,0,Bianual,1,Débito automático,52.55,,1.7516666666666665
3204,0,Femenino,0,1,1,52,1,1,Fiber optic,1,1,1,0,0,1,Mensual,0,Débito automático,98.15,4993.4,3.271666666666667
3205,0,Masculino,0,1,1,45,1,0,No,0,0,0,0,0,0,Bianual,0,Factura electrónica,19.2,903.7,0.64
3206,0,Masculino,1,1,0,69,1,1,Fiber optic,1,0,1,1,1,1,Anual,1,Factura por correo,110.55,7610.1,3.685
3207,,Masculino,0,1,0,25,0,0,DSL,0,0,1,0,1,0,Anual,1,Tarjeta de crédito (automático),38.1,970.4,1.27
3208,0,Femenino,0,0,0,36,1,1,Fiber optic,0,1,1,0,1,1,Anual,1,Débito automático,104.8,3886.45,3.493333333333333
3209,0,Femenino,1,0,0,8,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Débito automático,74.05,600.15,2.4683333333333333
3210,0,Femenino,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.7,135.2,2.3233333333333333
3211,0,Masculino,0,0,0,5,1,0,DSL,0,0,1,1,0,0,Mensual,0,Factura electrónica,56.15,291.45,1.8716666666666666
3212,1,Femenino,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Mensual,1,Factura electrónica,55.3,196.15,1.8433333333333333
3213,1,Femenino,0,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,105.05,5624.85,3.5016666666666665
3214,0,Masculino,0,0,0,13,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,20.4,251.65,0.6799999999999999
3215,0,Femenino,0,1,1,38,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),19.6,763.1,0.6533333333333334
3216,0,Femenino,0,0,0,61,1,1,Fiber optic,0,1,1,0,1,1,Anual,1,Factura electrónica,103.95,6423,3.4650000000000003
3217,1,Masculino,0,0,0,16,1,0,No,0,0,0,0,0,0,Mensual,0,Débito automático,20.25,327.45,0.675
3218,1,Femenino,0,1,1,35,1,1,DSL,1,0,1,1,1,0,Mensual,0,Factura electrónica,72.25,2568.55,2.408333333333333
3219,0,Femenino,0,0,1,18,1,1,DSL,1,0,0,0,0,0,Mensual,0,Factura por correo,57.65,992.7,1.9216666666666666
3220,,Masculino,1,1,1,71,1,1,Fiber optic,1,1,0,0,1,1,Mensual,1,Tarjeta de crédito (automático),105.1,7548.1,3.503333333333333
3221,0,Masculino,0,1,1,23,1,1,DSL,0,1,0,1,0,0,Bianual,0,Factura por correo,59.7,1414.2,1.99
3222,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Débito automático,69.7,69.7,2.3233333333333333
3223,0,Femenino,1,0,0,46,1,1,DSL,0,0,1,1,0,1,Anual,1,Tarjeta de crédito (automático),69.1,3255.35,2.3033333333333332
3224,0,Masculino,0,0,0,26,0,0,DSL,0,0,1,1,0,0,Mensual,0,Factura electrónica,35.75,1022.5,1.1916666666666667
3225,1,Masculino,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Mensual,0,Factura electrónica,74.95,815.5,2.4983333333333335
3226,0,Femenino,0,1,1,35,1,1,DSL,1,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),59.45,2136.9,1.9816666666666667
3227,1,Femenino,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Mensual,0,Factura electrónica,74.4,434.1,2.48
3228,0,Masculino,0,1,0,31,1,0,DSL,1,1,1,1,0,1,Anual,1,Tarjeta de crédito (automático),75.5,2424.45,2.5166666666666666
3229,1,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.8,69.8,2.3266666666666667
3230,1,Femenino,1,0,0,38,1,0,DSL,1,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),57.15,2250.65,1.905
3231,1,Femenino,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Débito automático,70.0,153.05,2.3333333333333335
3232,0,Femenino,1,1,0,71,1,1,Fiber optic,1,0,0,0,0,0,Bianual,1,Tarjeta de crédito (automático),80.7,5676,2.69
3233,1,Femenino,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,84.75,1350.15,2.825
3234,0,Masculino,0,1,1,42,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.25,854.9,0.675
3235,0,Masculino,0,0,0,56,1,1,No,0,0,0,0,0,0,Bianual,1,Débito automático,25.95,1444.05,0.865
3236,0,Femenino,0,1,0,18,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Factura electrónica,88.85,1594.75,2.9616666666666664
3237,0,Femenino,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Mensual,1,Factura electrónica,54.8,731.3,1.8266666666666667
3238,0,Masculino,0,1,0,42,1,1,DSL,1,0,0,1,1,1,Anual,0,Tarjeta de crédito (automático),80.45,3375.9,2.6816666666666666
3239,1,Femenino,0,1,0,59,1,1,Fiber optic,0,1,0,0,1,1,Mensual,0,Factura electrónica,101.1,6039.9,3.3699999999999997
3240,0,Masculino,0,0,0,26,0,0,DSL,1,1,0,0,0,1,Mensual,1,Débito automático,44.65,1156.55,1.4883333333333333
3241,0,Masculino,0,0,1,54,1,0,Fiber optic,1,1,0,1,1,1,Anual,1,Factura electrónica,105.85,5826.65,3.5283333333333333
3242,0,Masculino,0,0,0,40,1,1,No,0,0,0,0,0,0,Bianual,1,Factura por correo,24.6,973.95,0.8200000000000001
3243,0,Masculino,0,1,1,8,1,1,DSL,1,1,0,1,0,1,Bianual,1,Tarjeta de crédito (automático),76.15,645.8,2.5383333333333336
3244,0,Femenino,1,1,0,25,1,0,Fiber optic,0,1,1,0,0,1,Mensual,0,Débito automático,88.4,2191.15,2.9466666666666668
3245,1,Femenino,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,80.2,146.05,2.6733333333333333
3246,0,Femenino,0,1,1,42,1,0,No,0,0,0,0,0,0,Anual,1,Factura electrónica,19.05,761.85,0.635
3247,0,Femenino,0,1,1,51,1,1,Fiber optic,1,0,0,1,1,0,Anual,1,Factura por correo,95.15,5000.05,3.171666666666667
3248,0,Femenino,0,1,1,58,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.15,1509.9,0.8383333333333333
3249,,Masculino,0,0,0,56,1,1,Fiber optic,0,1,0,0,1,1,Mensual,0,Factura electrónica,98.6,5581.05,3.2866666666666666
3250,0,Masculino,0,1,0,12,1,0,Fiber optic,0,1,0,0,0,1,Mensual,1,Tarjeta de crédito (automático),85.05,999.8,2.835
3251,0,Femenino,0,1,1,9,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.25,172.35,0.675
3252,0,Femenino,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura electrónica,45.55,84.4,1.5183333333333333
3253,0,Femenino,0,1,1,46,1,1,No,0,0,0,0,0,0,Anual,0,Factura por correo,24.95,1165.9,0.8316666666666667
3254,1,Masculino,0,0,0,7,1,0,No,0,0,0,0,0,0,Mensual,0,Factura electrónica,19.25,112.3,0.6416666666666667
3255,0,Masculino,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Anual,1,Factura por correo,43.45,345.5,1.4483333333333335
3256,0,Femenino,0,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),74.75,1129.35,2.4916666666666667
3257,0,Masculino,0,1,1,55,1,0,DSL,1,0,0,0,0,1,Anual,0,Tarjeta de crédito (automático),59.45,3157,1.9816666666666667
3258,1,Femenino,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Débito automático,80.05,830.7,2.6683333333333334
3259,1,Femenino,0,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,72.65,1194.3,2.421666666666667
3260,1,Femenino,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,85.2,474.8,2.8400000000000003
3261,0,Femenino,0,0,0,52,1,0,DSL,1,0,1,1,0,0,Anual,0,Tarjeta de crédito (automático),57.95,3042.25,1.9316666666666669
3262,1,Femenino,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.65,69.65,2.3216666666666668
